rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,inicial
m/joli_mai,Le Joli Mai,"This film by acclaimed director Chris Marker depicts the state of France during the early 1960s by presenting interviews with numerous Parisians. Recording these citizens in their familiar surroundings, the documentary, narrated by French actor Yves Montand, captures a wide range of unfiltered thoughts and opinions about various topics, including the Algerian War, the economy, religion and art. More than anything, however, the production features simple observations about everyday life.",,NR,"Documentary, Drama, Special Interest","Chris Marker, Pierre Lhomme","Chris Marker, Pierre Lhomme, Catherine Varlin","Yves Montand, Simone Signoret, Chris Marker",1963-01-01,2016-03-31,124.0,Icarus Films,Fresh,94.0,16.0,Upright,92.0,285.0,3,15,1,L
m/le_jour_se_leve,Le Jour Se Leve Daybreak,"Taciturn laborer François (Jean Gabin) cherishes the ingenuous orphan Françoise (Jacqueline Laurent) but grows increasingly disturbed by her attraction to a seedy entertainer, Valentin (Jules Berry). When Clara (Arletty), Valentin's assistant and lover, leaves him, she takes up with the reluctant François, who still continues to pine for Françoise. Amused by François' frustrations over his increasing attentions to Françoise, Valentin taunts him, bringing about a shocking and tragic act.",,NR,"Art House & International, Classics, Drama",Marcel Carné,"Jacques Prevert, Jacques Viot","Jean Gabin, Arletty, Jules Berry, Jacqueline Laurent, Rene Genin, Mady Berry, Bernard Blier, Marcel Peres, Jacques Baumer, Rene Bergeron, Gabrielle Fontan, Arthur Devère, Georges Douking, Germaine Lix, Léonce Corne",,2016-11-08,93.0,,Fresh,92.0,24.0,Upright,89.0,1069.0,11,22,2,L
m/le_mans,Le Mans,"Filmed during the annual 24-hour endurance race at Le Mans, France, in 1970, this fast-paced drama follows Michael Delaney (Steve McQueen), a Porsche driver haunted by the memory of an accident at the previous year's race in which a competing driver was killed. To top things off, Delaney also finds himself increasingly infatuated with the man's widow (Elga Andersen). The minimal storyline focuses on Delaney's race-long rivalry with his Ferrari-driving archnemesis, Erich (Siegfried Rauch).",,G,"Action & Adventure, Classics, Drama",Lee H. Katzin,Harry Kleiner,"Steve McQueen, Siegfried Rauch, Elga Andersen, Ronald Leigh-Hunt, John Haltner, Luc Merenda, Christopher Waite, Louise Edlind, Fred Haltiner, Angelo Infanti, Elga Andersen, Jean-Claude Bercq, Michele Scalera, Gino Cassani, Hale Hamilton, Alfred Bell, Carlo Cecchi, Richard Rudiger, Hal Hamilton, Jonathan Williams, Peter Parten, Conrad Pringle, Erich Glavitza, Peter Huber",1971-06-23,2020-08-29,106.0,Solar Productions,Fresh,67.0,12.0,Upright,80.0,5786.0,2,8,4,L
m/le_nom_des_gens_2011,Le Nom Des Gens The Names Of Love,A sheltered scientist (Jacques Gamblin) and a sexy political activist (Sara Forestier) have a May-December romance.,,R,"Art House & International, Comedy",Michel Leclerc,"Michel Leclerc, Baya Kasmi","Jacques Gamblin, Sara Forestier, Zinedine Soualem, Carole Franck, Jacques Boudet, Michèle Moretti",2011-06-24,2016-06-22,84.0,Music Box Films,Certified-Fresh,72.0,53.0,Upright,78.0,1389.0,27,38,15,L
m/le_passe,Le Passe The Past,An Iranian man (Ali Mosaffa) returns to France to finalize his divorce and finds that his estranged wife (Bérénice Bejo) has a new lover (Tahar Rahim).,"Beautifully written, sensitively directed, and powerfully acted, The Past serves as another compelling testament to Asghar Farhadi's gift for finely layered drama.",PG-13,Drama,Asghar Farhadi,Asghar Farhadi,"Bérénice Bejo, Tahar Rahim, Ali Mosaffa, Pauline Burlet, Elyes Aguis, Jeanne Jestin, Sabrina Ouazani, Babak Karim, Valeria Cavalli",2013-12-20,2014-03-25,130.0,Sony Pictures Classics,Certified-Fresh,93.0,154.0,Upright,83.0,10019.0,43,143,11,L
m/le_petit_lieutenant,Le Petit Lieutenant,A French policewoman (Nathalie Baye) and a rookie (Jalil Lespert) investigate the murder of a homeless Polish man (Xavier Beauvois).,"A gritty, languidly paced crime drama that blends old-fashioned ambiance with modern cynicism.",NR,"Art House & International, Drama",Xavier Beauvois,"Xavier Beauvois, Cédric Anger, Guillaume Bréaud, Jean-Eric Troubat","Nathalie Baye, Jalil Lespert, Roschdy Zem, Antoine Chappey, Jacques Perrin, Xavier Beauvois, Bérangère Allaux, Rosechdy Zem",2006-09-08,2018-03-22,114.0,Cinema Libre,Certified-Fresh,78.0,55.0,Upright,64.0,2334.0,25,43,12,L
m/1022001-trial,Le Proces The Trial,"When police officers arrive at his home to tell him that he's under ""open arrest,"" unassuming bureaucrat Josef K. (Anthony Perkins) can't imagine what kind of crime he might have committed. He consults first his neighbor (Jeanne Moreau) about the incident, then the courts, then a pompous law advocate (Orson Welles), all to no avail. Ironically, Joseph is able to learn of his sentence -- he is to be put to death -- but the nature of the charge against him remains elusive.","Orson Welles may take big liberties in his adaptation of The Trial, but the auteur constructs an absurd nightmare that is unmistakably Kafkaesque -- grounded by an excellent Anthony Perkins as the befuddled Josef K.",NR,"Art House & International, Classics, Drama, Mystery & Suspense, Science Fiction & Fantasy",Orson Welles,Orson Welles,"Orson Welles, Anthony Perkins, Jeanne Moreau, Elsa Martinelli, Romy Schneider, Akim Tamiroff, Arnoldo Foà, William Kearns, Jess Hahn, Suzanne Flon, Madeleine Robinson, Wolfgang Reichmann, Thomas Holtzmann, Maydra Shore, Max Haufler, William Chappell, Fernand Ledoux, Maurice Teynac, Michael Lonsdale, Max Buchsbaum, Jean-Claude Rémoleux, Raoul Delfosse, Karl Studer",1962-12-21,2016-11-08,118.0,Gibraltar Films,Fresh,83.0,36.0,Upright,87.0,6774.0,8,30,6,L
m/le_samourai,Le Samourai,"Hit man Jef Costello (Alain Delon) goes through an elaborate set of rituals before carrying out a hit on a nightclub owner. Always thorough and cool in his job, Costello is disconcerted to discover a witness to the killing, the club's female piano player. But before he can act, the police arrest him in a sweep of suspects. Released when the main witness does not come forward, Costello goes from being the hunter to the hunted, trailed by the determined police as well as his crime bosses.","Le Samouraï makes the most of its spare aesthetic, using stylish -- and influential -- direction, solid performances, and thick atmosphere to weave an absorbing story.",PG,"Drama, Mystery & Suspense",Jean-Pierre Melville,,"Alain Delon, Nathalie Delon, François Périer, Cathy Rosier, Jacques Leroy, Jean-Pierre Posier, Catherine Jourdan, Michel Boisrond, Robert Favart, Andre Salgues, Roger Fradet, Carlo Nell, Robert Rondo, André Thorent, Georges Casati, Jack Leonard, Jacques Deschamps",,2016-08-10,92.0,CICC Productions,Fresh,100.0,31.0,Upright,94.0,14223.0,9,31,0,L
m/flight_of_the_red_balloon,Le Voyage Du Ballon Rouge The Flight Of The Red Balloon,"As a single mother in Paris, Suzanne (Juliette Binoche) struggles to spend enough time with her young son, Simon (Simon Iteanu), between her job voice-acting at puppet shows and handling a court case against her downstairs tenant (Hippolyte Girardot), who refuses to leave. As a result, Suzanne hires Song (Song Fang), a local university student, to watch Simon while she works and deals with the case. Together, Simon and Song create a vibrant world of imagination, where a red balloon follows them.","Hou Hsiao-hsien's remake of the 1956 classic is unhurried, contemplative, and visually rapturous.",PG,"Art House & International, Drama",Hsiao-hsien Hou,"Hsiao-hsien Hou, François Margolin","Juliette Binoche, Simon Iteanu, Fang Song, Hippolyte Girardot, Louise Margolin, Anna Sigalevitch",2007-05-17,2016-02-19,114.0,IFC First Take,Certified-Fresh,82.0,92.0,Upright,60.0,3378.0,33,75,17,L
m/le_week_end,Le Week-End,A British couple return to Paris many years after their honeymoon to rejuvenate their marriage.,"Topped with bittersweet humor but possessing surprisingly thorny depths, Le Week-End offers a sophisticated, well-acted portrait of late-life struggles and long-term marriage.",R,Drama,Roger Michell,Hanif Kureishi,"Jim Broadbent, Lindsay Duncan, Jeff Goldblum, Olly Alexander, Judith Davis, Igor Gotesman, Olivier Audibert, Sophie-Charlotte Husson, Etienne Dalibert, Mauricette Laurence, Gabriel Mailhebiau, Violaine Baccon, D. Damien Favereau, Deborah Amselem, Stéphane De Fraia, Brice Beaugier, Charlotte Léo, Xavier De Guillebon, Marie-France Alvarez, Lee Michelsen, Denis Sebbah, Sébastien Siroux, Julie Descarpentrie, Nicolas Carpentier, Scali Delpeyrat",2014-03-14,2016-08-10,93.0,Music Box Films,Certified-Fresh,89.0,154.0,Spilled,56.0,5990.0,41,137,17,L
m/lean_on_me,Lean On Me,"In this fact-based film, a New Jersey superintendent, Dr. Frank Napier (Robert Guillaume), watches helplessly as East Side High becomes the lowest-ranked school in the state. With nowhere else to turn, Dr. Napier enlists maverick ex-teacher Joe Clark (Morgan Freeman) to take over as principal of the declining school. Unfortunately for Clark, before he can focus on improving the student body's state exam scores, he has to somehow rid the school of its gang and narcotics problems.",,PG-13,Drama,John G. Avildsen,Michael Schiffer,"Morgan Freeman, Beverly Todd, Robert Guillaume, Alan North, Lynne Thigpen, Robin Bartlett, Jermaine Hopkins, Karen Malina White, Michael Beach, Ethan Phillips, Sloane Shelton, Regina Taylor, Sandra Reaves-Phillips, Karina Arroyave, Ivonne Coll, Michael P. Moran, John Ring, Tyrone Jackson, Alex Romaguera, Tony Todd, Mike Starr, Yvette Hawkins, Michael Joseph, Richard Grusin, Jim Moody, Todd Alexander, Michael Imperioli, Marcella Lowery, Jennifer McComb, Knowl Johnson, Harry Madsen, Heather Rose Dominic, Bruce Malmuth",1989-03-03,2008-05-01,108.0,Warner Home Video,Fresh,69.0,16.0,Upright,85.0,41455.0,2,11,5,L
m/lean_on_pete,Lean On Pete,"Charley, a teen living with his single father, finds work caring for an aging racehorse named Lean on Pete. When he learns Pete is bound for slaughter, the two embark on an odyssey across the new American frontier in search of a place to call home.","Lean on Pete avoids mawkish melodrama, offering an empathetic yet clear-eyed portrayal of a young man at a crossroads that confirms Charley Plummer as a major talent.",R,Drama,Andrew Haigh,Andrew Haigh,"Steve Buscemi, Chloë Sevigny, Charlie Plummer, Travis Fimmel, Steve Zahn, Rachael Perrell-Fosket, Alison Elliott, Lewis Pullman, Ayanna Berkshire, Frank Gallegos, Amy Seimetz, Justin Rain, Dana Millican, Bob Olin, Craig Kennedy, Julia Prud'homme, Teyah Hartley, Jason Rouse, Joseph Bertót, Kurt Conroyd, Dennis Fitzpatrick, Jason Beem",2018-04-06,2018-07-03,122.0,A24,Certified-Fresh,90.0,187.0,Upright,74.0,1470.0,40,169,18,L
m/leap,Leap,"Best friends Félicie and Victor hatch a plan to escape from their rural orphanage in 19th-century France. Félicie dreams of becoming a ballerina, while Victor wants to use his brainpower to invent things. After busting out, Félicie makes her way to the Paris Opera where she joins a class of highly trained dancers who are auditioning for the lead in a production of ""The Nutcracker.""","From its bland story to its unremarkable animation, Leap! does little to distinguish itself from a long list of like-minded -- and superior -- family-friendly alternatives.",PG,"Action & Adventure, Animation, Drama, Kids & Family","Eric Summer, Éric Warin","Carol Noble, Eric Summer, Laurent Zeitoun","Elle Fanning, Nat Wolff, Maddie Ziegler, Mel Brooks, Carly Rae Jepsen, Kate McKinnon",2017-08-25,2017-11-07,86.0,The Weinstein Company,Rotten,42.0,62.0,Upright,62.0,7156.0,20,26,36,L
m/1042059-leap_of_faith,Leap Of Faith,"Touring Christian evangelist Jonas Nightengale (Steve Martin) and his cohorts tend to put on their bogus faith-healing revivals in major cities, where hefty donations flow freely. But, when Jonas and company find themselves stuck in a remote nook of Kansas, they decide to perform for the locals and take them for all they are worth. The shows go off without a hitch, until sensible lawman Will Braverman (Liam Neeson) catches on to the scam and vows to prove to everyone that Jonas is a fake.",Steve Martin's layered performance transcends the somewhat undercooked narrative of Leap of Faith.,PG-13,"Comedy, Drama",Richard Pearce,Janus Cercone,"Steve Martin, Debra Winger, Lolita Davidovich, Liam Neeson, Lukas Haas, Meat Loaf, Philip Seymour Hoffman, M.C. Gainey, LaChanze, Delores Hall, Tommy Rae Green, John Toles-Bey, Albertina Walker, Michael C. Gwynne, Ricky Dillard, Vince Davis, Troy Evans, Grover Washington Jr., Phyllis Somerville, David L. Emmons, Mark Walters, James N. Harrell, Mary Jackson, Salvador Hernández, Georgia Ellis",1992-12-18,2016-08-10,108.0,Paramount Home Video,Fresh,64.0,22.0,Spilled,45.0,10923.0,2,14,8,L
m/leap_year_2010,Leap Year,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna (Amy Adams) decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.","Amy Adams is as appealing as ever, but her charms aren't enough to keep Leap Year from succumbing to an overabundance of clichés and an unfunny script.",PG,"Comedy, Romance",Anand Tucker,"Anand Tucker, Deborah Kaplan, Harry Elfont","Amy Adams, Matthew Goode, Adam Scott, John Lithgow, Noel O'Donovan, Tony Rohr, Scott Adams, Pat Laffan, Alan Devlin, Ian McElhinney, Dominique McElligott, Mark O'Regan, Maggie McCarthy, Peter O'Meara, MacDara O'Fatharta, Kaitlin Olson, Liz Ross, Liza Ross, Marcia Warren, Michael J. Reynolds, Ben Caplan, Catherine Walker, Michael Fitzgerald, Brian Milligan, Flaminia Cinque, Vincenzo Nicoli, Mali Harries, Sarah Hadland, David Herlihy, David Fynn, Breffni McKenna, Gabriella Gabbitas, Robert Bannon, Roman Stefanski, Martin T. Sherman, Liam Kelly, Pat Deery, John Burke, Ruth McGill, Declan Mills",2010-01-08,2014-02-12,100.0,Universal Pictures/Spyglass,Rotten,23.0,139.0,Spilled,47.0,132046.0,37,32,107,L
m/leap_year_2011,Leap Year Ano Bisiesto,"Journalist Laura (Monica del Carmen) works at home, isolating herself from others. While she lies to her mother and brother, Raul (Marco Zapata), on the phone about having an active social life, Laura's days consist of gazing at her neighbors, eating canned food and going to clubs to bring home strangers. As the anniversary of her father's death draws near, Laura develops a relationship with Arturo (Gustavo Sánchez Parra), a charismatic actor who shares her taste for rough sex.","Unpredictable, gripping, and ultimately haunting, Leap Year uses a couple's fraught emotional journey as the narrative fuel for a probing look at societal mores and human needs.",NR,"Art House & International, Drama",,,,2011-06-24,2017-01-25,94.0,Strand Releasing,Fresh,92.0,26.0,Spilled,56.0,4447.0,13,24,2,L
m/learning_to_drive,Learning To Drive,A literary agent (Patricia Clarkson) whose husband left her and a Sikh driving instructor (Ben Kingsley) on the verge of an arranged marriage find that each has something to learn from the other about starting life anew.,"The story's a bit predictable, but Learning to Drive is elevated by typically strong work from stars Patricia Clarkson and Ben Kingsley.",R,"Drama, Romance",Isabel Coixet,Sarah Kernochan,"Patricia Clarkson, Ben Kingsley, Grace Gummer, Jake Weber, Sarita Choudhury, Samantha Bee, John Hodgman, Daniela Lavender, Matt Salinger, Michael Mantell, Jessie Nagpal, Jonathan C. Kaplan, Joan Juliet Buck, Amelia Fowler, Avi Nash, Bryan Burton, Randy Graff, Lorri Lindberg, Hervender Singh, Raf Liriano, Royce Johnson, Harpreet Singh, Sean Cole, Justin Gregory Lopez, Rajika Puri, Anna Itty, Nora Hummel, Gina Jarrin, Beau Baxter, Patrick Brana, Jonathan Charles Kaplan, Shawn Michael",2015-08-21,2016-08-10,90.0,Broad Green Pictures,Fresh,65.0,98.0,Spilled,58.0,3850.0,28,64,34,L
m/least_among_saints,Least Among Saints,"A troubled ex-Marine (Martin Papazian) takes in a neighbor boy (Tristan Lake Leabu) whose mother died from an overdose, and together they embark on a road trip to find the youth's long-absent father.",,R,Drama,Martin Papazlan,Martin Papazlan,"Martin Papazlan, Tristan Lake Leabu, Laura San Giacomo, Charles S. Dutton, Azura Skye, Audrey Marie Anderson, A.J. Cook, Taylor Kinney, Lombardo Boyar, Ronnie Gene Blevens, Tom Irwin",2012-10-12,2016-12-09,105.0,Vitagraph Films,Rotten,36.0,11.0,Upright,87.0,364.0,4,4,7,L
m/leatherface_2017,Leatherface,"A violent teen and three others kidnap a young nurse while escaping from a Texas mental institution. Pursued by a vengeful sheriff, the disturbed young man embarks on a murderous rampage that shapes him into a legendary killer known as Leatherface.","Leatherface may wear the skin of a Texas Chainsaw Massacre prequel, but it proves gutless as an origin story and finds little invention in the horror tropes it's cannibalizing.",R,"Horror, Mystery & Suspense","Julien Maury, Alexandre Bustillo",Seth M. Sherwood,"Stephen Dorff, Lili Taylor, Sam Strike, Sam Coleman, Vanessa Grasse, James Bloor, Jessica Madsen, Boris Kabakchiev, Ian Fisher (II)",2017-10-20,2017-10-20,90.0,Lionsgate,Rotten,30.0,44.0,Spilled,24.0,3129.0,10,13,31,L
m/leatherface_the_texas_chainsaw_massacre_3,Leatherface The Texas Chainsaw Massacre Iii,"Driving through Texas, young yuppie couple Michelle (Kate Hodge) and Ryan (William Butler) stop at the Last Chance Gas Station, but after they witness the owner attacking a hitchhiker named Tex (Viggo Mortensen), they panic and flee. In their hasty departure, they get lost and soon find themselves pursued by the chainsaw-toting maniac known as Leatherface (R.A. Mihailoff). While running, the couple bump into survivalist Benny (Ken Foree), who they team up with in an effort to escape.",,R,Horror,Jeff Burr,David J. Schow,"Kate Hodge, Ken Foree, Viggo Mortensen, R.A. Mihailoff, Miriam Byrd-Nethery, William Butler, Jennifer Banko, Ron Brooks, David Cloud, Beth DePatie, Tom Everett, Toni Hudson, Joe Unger, Dwayne Whitaker, Michael Shamus Wiles, Tom Hudson",1990-01-12,2016-11-29,81.0,Sony Pictures Home Entertainment,Rotten,19.0,16.0,Spilled,31.0,36296.0,1,3,13,L
m/leatherheads,Leatherheads,"Dodge Connolly (George Clooney), captain of a 1920s football team, wants to give the sagging sport a boost and capture the country's attention. He recruits Carter Rutherford (John Krasinski) to play for the team. Carter is not only a war hero, but he is also fast, handsome, and guaranteed to pack the stands with fans. Newswoman Lexie Littleton (Renée Zellweger) goes digging for dirt on Carter, while both Dodge and Carter try to score with her off the field.","Despite a good premise and strong cast, this pro football romcom is half screwball and half fumble.",PG-13,"Comedy, Romance",George Clooney,"Duncan Brantley, Rick Reilly","George Clooney, Renée Zellweger, John Krasinski, Stephen Root, Jonathan Pryce, Wayne Duvall, Peter Gerety, Keith Loneker, Malcolm Goodwin, Matt Bushell, Tommy Hinkley, Tim Griffin, Robert Baker, Nick Paonessa, Nicholas Bourdages, Bill Roberson, Mark Teich, Christian Stolte, Jack Thompson, Randy Newman, Max Casella, JD Cullum, Mike O'Malley, Dylan Kussman, Ryan Shively, Mert Hatfield, Jeremy Ratchford, Grant Heslov, David Devries, Rick Forrester, Craig Harper, Lance Barber, Jason Drago, Windy Wenderlich, Marian Seldes, Thomas Murphy, Randy H. Farmer, George Nannarello, Dave Hager, Danny Vinson, Tom Glynn, Kyle Nudo, Tom Huff, Heather Goldenhersh, Michael Scott, J. Todd Anderson, Ron Clinton Smith, Ledisi Young, Christian Scott, Marcus Gilmore, David Bryant, Luques Curtis, Dan John Miller, Scott Reynolds, John Vance, John McConnell, Rob Gorman, Ted Huckabee, Sharlene Thomas, Craig A. Meyer, Blake Clark, Patt Noday, David Pasquesi, Nick Toth",2008-03-24,2016-04-19,114.0,Universal Pictures,Rotten,51.0,169.0,Spilled,38.0,156730.0,38,87,82,L
m/leave_her_to_heaven,Leave Her To Heaven,"While on a train, writer Richard Harland (Cornel Wilde) strikes up a relationship with the gorgeous Ellen Berent (Gene Tierney). Ellen quickly becomes obsessed with Richard and abandons her fiancé, Russell Quinton (Vincent Price), to be with him. The couple rushes into marriage, with both of them caught up in romance and Richard intrigued by Ellen's intensity. Only after settling into marriage, however, does Richard realize that she is psychotically jealous and highly unstable.",,NR,"Classics, Drama, Mystery & Suspense",John M. Stahl,Jo Swerling,"Gene Tierney, Cornel Wilde, Vincent Price, Jeanne Crain, Mary Philips, Ray Collins, Gene Lockhart, Reed Hadley, Darryl Hickman, Chill Wills, Paul Everton, Olive Blakeney, Addison Richards, Harry Depp, Grant Mitchell, Milton Parsons, Earl Schenck, Hugh Maguire, Betty Hannon, Kay Riley, Mae Marsh, Audrey Betz, Guy Beach, Jim Farley, Charles Tannen",1945-12-20,2018-04-10,111.0,20th Century Fox Film Corporation,Fresh,92.0,26.0,Upright,86.0,3386.0,10,24,2,L
m/leave_it_on_the_floor,Leave It On The Floor,"Kicked out of his home for being gay, a young man (Ephraim Sykes) finds a new family with Los Angeles drag queens.",,NR,Musical & Performing Arts,Sheldon Larry,"Glenn Gaylord, Sheldon Larry","Ephraim Sykes, Barbie-Q, Miss Barbie-Q, Phillip Evelyn, Andre Myers, James Alsop, Hailie Weaver, DJ Fatha Julz, Cameron Koa, Metra Dee, Lady Red Couture, Roxy Wood",2013-06-19,2016-08-10,106.0,Wolfe Releasing,Fresh,70.0,10.0,Upright,68.0,157.0,3,7,3,L
m/leave_it_to_beaver,Leave It To Beaver,"An all-American boy (Cameron Finley) grows up in suburban Ohio under the tutelage of loving parents (Christopher McDonald, Janine Turner) and an older brother.","Declining to update the television series' sensibility for modern audiences while lacking in its requisite charm, Leave it to Beaver should have just left these characters in the past.",PG,"Comedy, Kids & Family, Television",Andy Cadiff,"Lon Diamond, Brian Levant","Christopher McDonald, Janine Turner, Cameron Finley, Eric Von Detten, Erik von Detten, Adam Zolotin, Barbara Billingsley, Ken Osmond, Frank Bank, Erika Christensen, Alan Rachins, Matthew Thomas Carey, Justin Restivo, Geoffrey Pierson, Grace Phillips, Walter C. Bassett, E.J. De La Pena, Louis Martin Braga III, Glenn Walker Harris Jr., Sam Gifaldi, Brighton Hertford, Shirley Prestia, Brenda Song, Fran Bennett, Wendy Walsh, Lindsay Boyd, Heather Lauren Olson, George Fisher, Kate C. Sklar, Darryl Smith",1997-08-22,2016-04-19,88.0,Universal Pictures,Rotten,21.0,28.0,Spilled,31.0,9841.0,10,6,22,L
m/leave_no_trace,Leave No Trace,"A father and daughter live a perfect but mysterious existence in Forest Park, a beautiful nature reserve near Portland, Ore., rarely making contact with the world. But when a small mistake tips them off to authorities, they are sent on an increasingly erratic journey in search of a place to call their own.",Leave No Trace takes an effectively low-key approach to a potentially sensationalistic story -- and further benefits from brilliant work by Ben Foster and Thomasin McKenzie.,PG,Drama,Debra Granik,"Debra Granik, Anne Rosellini","Ben Foster, Thomasin McKenzie, Jeff Kober, Dale Dickey, Ayanna Berkshire, Isaiah Stone, Michael J. Prosser, Dana Millican",2018-06-29,2018-09-25,108.0,Bleecker Street,Certified-Fresh,100.0,234.0,Upright,81.0,4806.0,47,234,0,L
m/leave_the_world_behind,Leave The World Behind,"To save their friendship, members of the band Swedish House Mafia decide to embark on a final, no-holds-barred tour, then dissolve the band for good.",,NR,"Documentary, Musical & Performing Arts",Christian Larson,,"Axel Axwell Hedfors, Steve Angello, Sebastian Ingrosso",2014-03-13,2017-03-11,95.0,Syndctd Entertainment,Fresh,75.0,8.0,Upright,82.0,128.0,3,6,2,L
m/10010334-leaves_of_grass,Leaves Of Grass,"An Ivy League professor (Edward Norton) returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord.","Edward Norton delivers one of his finest performances in Leaves of Grass, but he's overpowered by the movie's many jarring tonal shifts.",R,"Comedy, Drama, Mystery & Suspense",Tim Blake Nelson,Tim Blake Nelson,"Edward Norton, Susan Sarandon, Keri Russell, Richard Dreyfuss, Josh Pais, Pruitt Taylor Vince, Melanie Lynskey, Lucy DeVito, Steve Earle, Amelia Campbell, Randal Reeder, Leo Fabian, Tina Parker, Ty Burrell, Lee Wilkof, Lisa Benavides, Jenna Podell, Henry Max Nelson, Theodore Kaiser Nelson, Alyssia Dujmovich, Ken Cheeseman, Naima Imani Lett, Maggie Siff, Tim Ware, Tim Fletcher, Tim Blake Nelson, Robin McGee, Kent Jude Bernard, Chris Freihofer",2010-04-02,2017-01-25,104.0,First Look Studios,Fresh,61.0,38.0,Spilled,49.0,15345.0,15,23,15,L
m/leaving_home_coming_home_a_portrait_of_robert_frank,"Leaving Home, Coming Home A Portrait Of Robert Frank",Photographer and filmmaker Robert Frank discusses his lifelong work of creating images and reminisces about his collaborations with famous actors and musicians.,,NR,Documentary,Gerald Fox,,,2019-05-29,2019-10-21,85.0,Greenwich Entertainment,Fresh,90.0,10.0,,,,4,9,1,L
m/leaving_las_vegas,Leaving Las Vegas,"Adapted from the novel by John O'Brien, this acclaimed drama follows alcoholic screenwriter Ben Sanderson (Nicolas Cage) as he drinks himself into oblivion in Las Vegas. When Ben meets the beautiful prostitute Sera (Elisabeth Shue), they strike up an unconventional relationship -- one where she can't ask him to curb his drinking, and he can't fault her for her job. Though they offer each other support, Ben's self-destruction threatens to eclipse their bond.","Oscar-awarded Nicolas Cage finds humanity in his character as it bleeds away in this no frills, exhilaratingly dark portrait of destruction.",R,"Drama, Romance",Mike Figgis,Mike Figgis,"Nicolas Cage, Elisabeth Shue, Julian Sands, Richard Lewis, Valeria Golino, Graham Beckel, R. Lee Ermey, Laurie Metcalf, David Brisbin, Xander Berkeley, Lou Rawls, Albert Henderson, Steven Weber, Kim Adams, Emily Procter, Stuart Regen, Al C. Henderson, Shashi Bhatia, Carey Lowell, Anne Lange, Thomas Kopache, Vincent Ward, French Stewart, Lucinda Jenney, Mike Figgis, Waldemar Kalinowski, Ed Lauter, David Kriegel, Bill Thompson, Marek Stabrowski, Mariska Hargitay, Danny Huston, Shawnee Smith, Paul Quinn, Julian Lennon, Tracy Thorne, Bob Rafelson, Susan Barnes, Marc Coppola, Michael A. Goorjian, Davidlee Willson, Sergio Premoli, Gordon Michaels",1995-10-27,2017-02-17,111.0,United Artists,Certified-Fresh,91.0,53.0,Upright,85.0,56544.0,13,48,5,L
m/partir,Leaving Partir,An unhappily married woman's (Kristin Scott Thomas) affair with an ex-convict (Sergi López) yields dangerous consequences.,"Laden with melodramatic clichés, Leaving needed a talented star to succeed -- and Kristin Scott Thomas delivers the goods with another superb performance.",NR,"Art House & International, Drama, Mystery & Suspense, Romance",Catherine Corsini,Gaëlle Macé,"Kristin Scott Thomas, Sergi López, Yvan Attal, Bernard Blancan, Aladin Reibel, Daisy Broom, Alexandre Vidal",2010-10-01,2017-04-10,85.0,IFC Films,Fresh,68.0,65.0,Spilled,48.0,13760.0,24,44,21,L
m/lebanon-2010,Lebanon Levanon,"This tense war film focuses on a group of Israeli soldiers operating a tank in hostile territory during the 1982 conflict in Lebanon. Hindered by tight quarters, limited visibility and stifling heat, the troops inside the tank, including the frustrated Hertzel (Oshri Cohen), begin to quarrel amongst themselves, leaving themselves open to attack by their Lebanese enemies. As their mission -- to clear the area of opposing forces -- progresses, the situation becomes increasingly dire.","A powerful and personal account of war on the front line, writer-director Samuel Maoz takes the viewer inside an Israeli tank to deliver an exhausting, original film.",R,"Art House & International, Drama",Samuel Maoz,Samuel Maoz,"Yoav Donat, Itay Tiran, Oshri Cohen, Michael Moshonov, Zohar Strauss, Reymond Amsallem, Reymonde Amsellem, Dudu Tassa, Ashraf Barhom, Zohar Shtrauss, Benoit Delbecq, Reymond Amsalem",2010-08-06,2012-04-16,93.0,Sony Classic Pictures,Certified-Fresh,90.0,110.0,Upright,72.0,5587.0,30,99,11,L
